time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
370.718994 , 3 , true , 12610.978516 2935.197266 164.591232,4058.445801 2935.954834 2.004921,3114.665283 3150.951904 144.03598,-2399.907471 -14101.167969 62.924324,-14838.6875 9672.369141 151.109726,-3697.200195 2456.429443 -59.615185,-5951.946289 -3968.554932 -149.220016,-2647.084961 -1769.67041 -25.520363,6062.021484 3381.504639 28.948898,12721.695312 69.142342 154.372482,5503.763672 1590.914429 -132.571869,-4174.467773 -9730.178711 -1.281219,1765.672729 -11116.984375 117.049423,-14765.387695 4772.510742 8.829444,-9658.955078 -11228.910156 32.61219,10503.764648 -10950.361328 84.706245,13086.107422 -13876.248047 16.783142,-13177.708984 -11330.912109 11.602055,-533.804565 -7856.883789 -37.733074,1182.523193 2439.07666 122.700256,-11026.448242 5694.066406 -143.386475,-7604.53418 -6476.243164 -66.882767,-6485.432129 -14229.9375 -174.07637,-9778.90625 9896.733398 -11.194687,-10160.507812 -2275.319336 -96.995369,-6690.513184 -88.003929 -79.301064,-12792.056641 4903.613281 -61.597961,-13769.792969 -1437.312012 -175.475494,
371.218994 , 3 , true , 12581.098633 2943.431641 164.591232,4089.423096 2937.037109 2.004921,3089.576172 3169.153809 144.03598,-2385.800049 -14073.558594 62.924324,-14865.842773 9687.354492 -28.890257,-3681.518555 2429.69043 -59.615185,-5978.586914 -3984.418213 -149.220016,-2619.112305 -1783.02478 -25.520363,6089.146484 3396.512695 28.948898,12693.75293 82.5504 154.372482,5482.78418 1568.084473 -132.571869,-4143.48291 -9730.875 -1.281219,1751.57666 -11089.375 117.049423,-14734.750977 4777.263672 8.829444,-9632.829102 -11212.199219 32.61219,10506.610352 -10919.482422 84.706245,13115.775391 -13867.287109 16.783142,-13147.344727 -11324.675781 11.602055,-509.286987 -7875.850098 -37.733074,1165.774414 2465.164795 122.700256,-11051.333008 5675.584473 -143.386475,-7592.364258 -6504.760742 -66.882767,-6516.265625 -14233.146484 -174.07637,-9748.481445 9890.708984 -11.194687,-10164.291992 -2306.092285 -96.995369,-6684.76123 -118.46492 -79.301064,-12777.313477 4876.352051 -61.597961,-13800.702148 -1439.756592 -175.475494,
371.720001 , 3 , true , 12551.21875 2951.666016 164.591232,4120.40625 2938.119385 2.004921,3064.487061 3187.355713 144.03598,-2371.692627 -14045.949219 62.924324,-14838.6875 9672.369141 -28.890257,-3665.836914 2402.951416 -59.615185,-6005.227539 -4000.281494 -149.220016,-2591.139648 -1796.37915 -25.520363,6116.271484 3411.520752 28.948898,12665.810547 95.958458 154.372482,5461.804688 1545.254517 -132.571869,-4112.498047 -9731.571289 -1.281219,1737.480591 -11061.765625 117.049423,-14704.114258 4782.016602 8.829444,-9606.703125 -11195.488281 32.61219,10509.456055 -10888.603516 84.706245,13145.443359 -13858.326172 16.783142,-13116.980469 -11318.439453 11.602055,-484.770233 -7894.816406 -37.733074,1149.025635 2491.25293 122.700256,-11076.217773 5657.102539 -143.386475,-7580.194336 -6533.27832 -66.882767,-6547.099121 -14236.355469 -174.07637,-9718.056641 9884.68457 -11.194687,-10168.076172 -2336.865234 -96.995369,-6679.009277 -148.926071 -79.301064,-12762.570312 4849.09082 -61.597961,-13831.611328 -1442.201172 -175.475494,
372.218994 , 3 , true , 12521.338867 2959.900391 164.591232,4151.391113 2939.20166 2.004921,3039.397949 3205.557617 144.03598,-2357.585205 -14018.339844 62.924324,-14811.532227 9657.383789 -28.890257,-3650.155273 2376.212402 -59.615185,-6031.868164 -4016.144775 -149.220016,-2563.166992 -1809.733521 -25.520363,6143.396484 3426.528809 28.948898,12637.868164 109.366516 154.372482,5440.825195 1522.424561 -132.571869,-4081.509521 -9732.267578 -1.281219,1723.384521 -11034.15625 117.049423,-14673.477539 4786.769531 8.829444,-9580.577148 -11178.777344 32.61219,10512.301758 -10857.724609 84.706245,13175.111328 -13849.365234 16.783142,-13086.616211 -11312.203125 11.602055,-460.253479 -7913.782715 -37.733074,1132.276855 2517.341064 122.700256,-11101.102539 5638.620605 -143.386475,-7568.024414 -6561.795898 -66.882767,-6577.932617 -14239.564453 -174.07637,-9687.631836 9878.660156 -11.194687,-10171.860352 -2367.638184 -96.995369,-6673.257324 -179.387299 -79.301064,-12747.827148 4821.82959 -61.597961,-13862.520508 -1444.645752 -175.475494,
372.720001 , 3 , true , 12491.458984 2968.134766 164.591232,4182.375977 2940.283936 2.004921,3014.308838 3223.759521 144.03598,-2343.477783 -13990.730469 62.924324,-14784.376953 9642.398438 -28.890257,-3634.473633 2349.473389 -59.615185,-6058.508789 -4032.008057 -149.220016,-2535.194336 -1823.087891 -25.520363,6170.521484 3441.536865 28.948898,12609.925781 122.774574 154.372482,5419.845703 1499.594604 -132.571869,-4050.51709 -9732.963867 -1.281219,1709.288452 -11006.546875 117.049423,-14642.84082 4791.522461 8.829444,-9554.451172 -11162.066406 32.61219,10515.147461 -10826.845703 84.706245,13204.779297 -13840.404297 16.783142,-13056.251953 -11305.966797 11.602055,-435.736725 -7932.749023 -37.733074,1115.528076 2543.429199 122.700256,-11125.987305 5620.138672 -143.386475,-7555.854492 -6590.313477 -66.882767,-6608.766113 -14242.773438 -174.07637,-9657.207031 9872.635742 -11.194687,-10175.644531 -2398.411133 -96.995369,-6667.505371 -209.848526 -79.301064,-12733.083984 4794.568359 -61.597961,-13893.429688 -1447.090332 -175.475494,
373.220001 , 3 , true , 12461.579102 2976.369141 164.591232,4213.36084 2941.366211 2.004921,2989.219727 3241.961426 144.03598,-2329.370361 -13963.121094 62.924324,-14757.22168 9627.413086 -28.890257,-3618.791992 2322.734375 -59.615185,-6085.149414 -4047.871338 -149.220016,-2507.22168 -1836.442261 -25.520363,6197.646484 3456.544922 28.948898,12581.983398 136.18277 154.372482,5398.866211 1476.764648 -132.571869,-4019.524658 -9733.660156 -1.281219,1695.192383 -10978.9375 117.049423,-14612.204102 4796.275391 8.829444,-9528.325195 -11145.355469 32.61219,10517.993164 -10795.966797 84.706245,13234.447266 -13831.443359 16.783142,-13025.887695 -11299.730469 11.602055,-411.219971 -7951.715332 -37.733074,1098.779297 2569.517334 122.700256,-11150.87207 5601.656738 -143.386475,-7543.68457 -6618.831055 -66.882767,-6639.599609 -14245.982422 -174.07637,-9626.782227 9866.611328 -11.194687,-10179.428711 -2429.184082 -96.995369,-6661.753418 -240.309753 -79.301064,-12718.34082 4767.307129 -61.597961,-13924.338867 -1449.534912 -175.475494,
373.720001 , 3 , true , 12431.699219 2984.603516 164.591232,4244.345703 2942.448486 2.004921,2964.130615 3260.16333 144.03598,-2315.262939 -13935.511719 62.924324,-14730.066406 9612.427734 -28.890257,-3603.110352 2295.995361 -59.615185,-6111.790039 -4063.734619 -149.220016,-2479.249023 -1849.796631 -25.520363,6224.771484 3471.552979 28.948898,12554.041016 149.591064 154.372482,5377.886719 1453.934692 -132.571869,-3988.532227 -9734.356445 -1.281219,1681.096313 -10951.328125 117.049423,-14581.567383 4801.02832 8.829444,-9502.199219 -11128.644531 32.61219,10520.838867 -10765.087891 84.706245,13264.115234 -13822.482422 16.783142,-12995.523438 -11293.494141 11.602055,-386.703217 -7970.681641 -37.733074,1082.030518 2595.605469 122.700256,-11175.756836 5583.174805 -143.386475,-7531.514648 -6647.348633 -66.882767,-6670.433105 -14249.191406 -174.07637,-9596.357422 9860.586914 -11.194687,-10183.212891 -2459.957031 -96.995369,-6656.001465 -270.770752 -79.301064,-12703.597656 4740.045898 -61.597961,-13955.248047 -1451.979492 -175.475494,
374.220001 , 3 , true , 12401.819336 2992.837891 164.591232,4275.330566 2943.530762 2.004921,2939.041504 3278.365234 144.03598,-2301.155518 -13907.902344 62.924324,-14702.911133 9597.442383 -28.890257,-3587.428711 2269.256348 -59.615185,-6138.430664 -4079.5979 -149.220016,-2451.276367 -1863.151001 -25.520363,6251.896484 3486.561035 28.948898,12526.098633 162.999359 154.372482,5356.907227 1431.104736 -132.571869,-3957.539795 -9735.052734 -1.281219,1667.000244 -10923.71875 117.049423,-14550.930664 4805.78125 8.829444,-9476.073242 -11111.933594 32.61219,10523.68457 -10734.208984 84.706245,13293.783203 -13813.521484 16.783142,-12965.15918 -11287.257812 11.602055,-362.186462 -7989.647949 -37.733074,1065.281738 2621.693604 122.700256,-11200.641602 5564.692871 -143.386475,-7519.344727 -6675.866211 -66.882767,-6701.266602 -14252.400391 -174.07637,-9565.932617 9854.5625 -11.194687,-10186.99707 -2490.72998 -96.995369,-6650.249512 -301.231506 -79.301064,-12688.854492 4712.784668 -61.597961,-13986.157227 -1454.424072 -175.475494,
374.720001 , 3 , true , 12371.939453 3001.072266 164.591232,4306.31543 2944.613037 2.004921,2913.952393 3296.567139 144.03598,-2287.048096 -13880.292969 62.924324,-14675.755859 9582.457031 -28.890257,-3571.74707 2242.517334 -59.615185,-6165.071289 -4095.461182 -149.220016,-2423.303711 -1876.505371 -25.520363,6279.021484 3501.569092 28.948898,12498.15625 176.407654 154.372482,5335.927734 1408.27478 -132.571869,-3926.547363 -9735.749023 -1.281219,1652.904175 -10896.109375 117.049423,-14520.293945 4810.53418 8.829444,-9449.947266 -11095.222656 32.61219,10526.530273 -10703.330078 84.706245,13323.451172 -13804.560547 16.783142,-12934.794922 -11281.021484 11.602055,-337.669708 -8008.614258 -37.733074,1048.532959 2647.781738 122.700256,-11225.526367 5546.210938 -143.386475,-7507.174805 -6704.383789 -66.882767,-6732.100098 -14255.609375 -174.07637,-9535.507812 9848.538086 -11.194687,-10190.78125 -2521.50293 -96.995369,-6644.497559 -331.692261 -79.301064,-12674.111328 4685.523438 -61.597961,-14017.066406 -1456.868652 -175.475494,
375.220001 , 3 , true , 12342.05957 3009.306641 164.591232,4337.300293 2945.695312 2.004921,2888.863281 3314.769043 144.03598,-2272.940674 -13852.683594 62.924324,-14648.600586 9567.47168 -28.890257,-3556.06543 2215.77832 -59.615185,-6191.711914 -4111.324707 -149.220016,-2395.331055 -1889.859741 -25.520363,6306.146484 3516.577148 28.948898,12470.213867 189.815948 154.372482,5314.948242 1385.444824 -132.571869,-3895.554932 -9736.445312 -1.281219,1638.808105 -10868.5 117.049423,-14489.657227 4815.287109 8.829444,-9423.821289 -11078.511719 32.61219,10529.375977 -10672.451172 84.706245,13353.119141 -13795.599609 16.783142,-12904.430664 -11274.785156 11.602055,-313.152954 -8027.580566 -37.733074,1031.78418 2673.869873 122.700256,-11250.411133 5527.729004 -143.386475,-7495.004883 -6732.901367 -66.882767,-6762.933594 -14258.818359 -174.07637,-9505.083008 9842.513672 -11.194687,-10194.56543 -2552.275879 -96.995369,-6638.745605 -362.153015 -79.301064,-12659.368164 4658.262207 -61.597961,-14047.975586 -1459.313232 -175.475494,
375.720001 , 3 , true , 12312.179688 3017.541016 164.591232,4368.285156 2946.777588 2.004921,2863.77417 3332.970947 144.03598,-2258.833252 -13825.074219 62.924324,-14621.445312 9552.486328 -28.890257,-3540.383789 2189.039307 -59.615185,-6218.352539 -4127.187988 -149.220016,-2367.358398 -1903.214111 -25.520363,6333.271484 3531.585205 28.948898,12442.271484 203.224243 154.372482,5293.96875 1362.614868 -132.571869,-3864.5625 -9737.141602 -1.281219,1624.712036 -10840.890625 117.049423,-14459.020508 4820.040039 8.829444,-9397.695312 -11061.800781 32.61219,10532.22168 -10641.572266 84.706245,13382.787109 -13786.638672 16.783142,-12874.066406 -11268.548828 11.602055,-288.6362 -8046.546875 -37.733074,1015.036438 2699.958008 122.700256,-11275.295898 5509.24707 -143.386475,-7482.834961 -6761.418945 -66.882767,-6793.76709 -14262.027344 -174.07637,-9474.658203 9836.489258 -11.194687,-10198.349609 -2583.048828 -96.995369,-6632.993652 -392.61377 -79.301064,-12644.625 4631.000977 -61.597961,-14078.884766 -1461.757812 -175.475494,
376.220001 , 3 , true , 12282.299805 3025.775391 164.591232,4399.27002 2947.859863 2.004921,2838.685059 3351.172852 144.03598,-2244.72583 -13797.464844 62.924324,-14594.290039 9537.500977 -28.890257,-3524.702148 2162.300293 -59.615185,-6244.993164 -4143.05127 -149.220016,-2339.385742 -1916.568481 -25.520363,6360.396484 3546.593262 28.948898,12414.329102 216.632538 154.372482,5272.989258 1339.784912 -132.571869,-3833.570068 -9737.837891 -1.281219,1610.615967 -10813.28125 117.049423,-14428.383789 4824.792969 8.829444,-9371.569336 -11045.089844 32.61219,10535.067383 -10610.693359 84.706245,13412.455078 -13777.677734 16.783142,-12843.702148 -11262.3125 11.602055,-264.119446 -8065.513184 -37.733074,998.289551 2726.046143 122.700256,-11300.180664 5490.765137 -143.386475,-7470.665039 -6789.936523 -66.882767,-6824.600586 -14265.236328 -174.07637,-9444.233398 9830.464844 -11.194687,-10202.133789 -2613.821777 -96.995369,-6627.241699 -423.074524 -79.301064,-12629.881836 4603.739746 -61.597961,-14109.793945 -1464.202393 -175.475494,
376.720001 , 3 , true , 12252.419922 3034.009766 164.591232,4430.254883 2948.942139 2.004921,2813.595947 3369.374756 144.03598,-2230.618408 -13769.855469 62.924324,-14567.134766 9522.515625 -28.890257,-3509.020508 2135.561279 -59.615185,-6271.633789 -4158.914551 -149.220016,-2311.413086 -1929.922852 -25.520363,6387.521484 3561.601318 28.948898,12386.386719 230.040833 154.372482,5252.009766 1316.954956 -132.571869,-3802.577637 -9738.53418 -1.281219,1596.519897 -10785.671875 117.049423,-14397.74707 4829.545898 8.829444,-9345.443359 -11028.378906 32.61219,10537.913086 -10579.814453 84.706245,13442.123047 -13768.716797 16.783142,-12813.337891 -11256.076172 11.602055,-239.602692 -8084.479492 -37.733074,981.542664 2752.134277 122.700256,-11325.06543 5472.283203 -143.386475,-7458.495117 -6818.454102 -66.882767,-6855.434082 -14268.445312 -174.07637,-9413.808594 9824.44043 -11.194687,-10205.917969 -2644.594727 -96.995369,-6621.489746 -453.535278 -79.301064,-12615.138672 4576.478516 -61.597961,-14140.703125 -1466.646973 -175.475494,
377.220001 , 3 , true , 12222.540039 3042.244141 164.591232,4461.239746 2950.024414 2.004921,2788.506836 3387.57666 144.03598,-2216.510986 -13742.246094 62.924324,-14539.979492 9507.530273 -28.890257,-3493.338867 2108.822266 -59.615185,-6298.274414 -4174.777832 -149.220016,-2283.44043 -1943.277222 -25.520363,6414.646484 3576.609375 28.948898,12358.444336 243.449127 154.372482,5231.030273 1294.125 -132.571869,-3771.585205 -9739.230469 -1.281219,1582.423828 -10758.0625 117.049423,-14367.110352 4834.298828 8.829444,-9319.317383 -11011.667969 32.61219,10540.758789 -10548.935547 84.706245,13471.791016 -13759.755859 16.783142,-12782.973633 -11249.839844 11.602055,-215.085938 -8103.445801 -37.733074,964.795776 2778.222412 122.700256,-11349.950195 5453.80127 -143.386475,-7446.325195 -6846.97168 -66.882767,-6886.267578 -14271.654297 -174.07637,-9383.383789 9818.416016 -11.194687,-10209.702148 -2675.367676 -96.995369,-6615.737793 -483.996033 -79.301064,-12600.395508 4549.217285 -61.597961,-14171.612305 -1469.091553 -175.475494,
377.720001 , 3 , true , 12192.660156 3050.478516 164.591232,4492.224609 2951.106689 2.004921,2763.417725 3405.778564 144.03598,-2202.403564 -13714.636719 62.924324,-14512.824219 9492.544922 -28.890257,-3477.657227 2082.083252 -59.615185,-6324.915039 -4190.641113 -149.220016,-2255.467773 -1956.631592 -25.520363,6441.771484 3591.617432 28.948898,12330.501953 256.857422 154.372482,5210.050781 1271.295044 -132.571869,-3740.592773 -9739.926758 -1.281219,1568.327759 -10730.453125 117.049423,-14336.473633 4839.051758 8.829444,-9293.191406 -10994.957031 32.61219,10543.604492 -10518.056641 84.706245,13501.458984 -13750.794922 16.783142,-12752.609375 -11243.603516 11.602055,-190.569183 -8122.412109 -37.733074,948.048889 2804.310547 122.700256,-11374.834961 5435.319336 -143.386475,-7434.155273 -6875.489258 -66.882767,-6917.101074 -14274.863281 -174.07637,-9352.958984 9812.391602 -11.194687,-10213.486328 -2706.140625 -96.995369,-6609.98584 -514.456787 -79.301064,-12585.652344 4521.956055 -61.597961,-14202.521484 -1471.536133 -175.475494,
378.220001 , 3 , true , 12162.780273 3058.712891 164.591232,4523.209473 2952.188965 2.004921,2738.328613 3423.980469 144.03598,-2188.296143 -13687.027344 62.924324,-14485.668945 9477.55957 -28.890257,-3461.975586 2055.344238 -59.615185,-6351.555664 -4206.504395 -149.220016,-2227.495117 -1969.985962 -25.520363,6468.896484 3606.625488 28.948898,12302.55957 270.265717 154.372482,5189.071289 1248.465088 -132.571869,-3709.600342 -9740.623047 -1.281219,1554.231689 -10702.84375 117.049423,-14305.836914 4843.804688 8.829444,-9267.06543 -10978.246094 32.61219,10546.450195 -10487.177734 84.706245,13531.126953 -13741.833984 16.783142,-12722.245117 -11237.367188 11.602055,-166.052429 -8141.378418 -37.733074,931.302002 2830.398682 122.700256,-11399.719727 5416.837402 -143.386475,-7421.985352 -6904.006836 -66.882767,-6947.93457 -14278.072266 -174.07637,-9322.53418 9806.367188 -11.194687,-10217.270508 -2736.913574 -96.995369,-6604.233887 -544.917542 -79.301064,-12570.90918 4494.694824 -61.597961,-14233.430664 -1473.980713 -175.475494,
378.720001 , 3 , true , 12132.900391 3066.947266 164.591232,4554.194336 2953.27124 2.004921,2713.239502 3442.182373 144.03598,-2174.188721 -13659.417969 62.924324,-14458.513672 9462.574219 -28.890257,-3446.293945 2028.602417 -59.615185,-6378.196289 -4222.367676 -149.220016,-2199.522461 -1983.340332 -25.520363,6496.021484 3621.633545 28.948898,12274.617188 283.674011 154.372482,5168.091797 1225.635132 -132.571869,-3678.60791 -9741.319336 -1.281219,1540.13562 -10675.234375 117.049423,-14275.200195 4848.557617 8.829444,-9240.939453 -10961.535156 32.61219,10549.295898 -10456.298828 84.706245,13560.794922 -13732.873047 16.783142,-12691.880859 -11231.130859 11.602055,-141.535675 -8160.344727 -37.733074,914.555115 2856.486816 122.700256,-11424.604492 5398.355469 -143.386475,-7409.81543 -6932.524414 -66.882767,-6978.768066 -14281.28125 -174.07637,-9292.109375 9800.342773 -11.194687,-10221.054688 -2767.686523 -96.995369,-6598.481934 -575.378296 -79.301064,-12556.166016 4467.433594 -61.597961,-14264.339844 -1476.425293 -175.475494,
379.220001 , 3 , false , 12103.020508 3075.181641 164.591232,4585.179199 2954.353516 2.004921,2688.150391 3460.384277 144.03598,-2160.081299 -13631.808594 62.924324,-14431.358398 9447.588867 -28.890257,-3430.612305 2001.859619 -59.615185,-6404.836914 -4238.230957 -149.220016,-2171.549805 -1996.694702 -25.520363,6523.146484 3636.641602 28.948898,12246.674805 297.082306 154.372482,5147.112305 1202.805176 -132.571869,-3647.615479 -9742.015625 -1.281219,1526.039551 -10647.625 117.049423,-14244.563477 4853.310547 8.829444,-9214.813477 -10944.824219 32.61219,10552.141602 -10425.419922 84.706245,13590.462891 -13723.912109 16.783142,-12661.516602 -11224.894531 11.602055,-117.018814 -8179.311035 -37.733074,897.808228 2882.574951 122.700256,-11449.489258 5379.873535 -143.386475,-7397.645508 -6961.041992 -66.882767,-7009.601562 -14284.490234 -174.07637,-9261.68457 9794.318359 -11.194687,-10224.838867 -2798.459473 -96.995369,-6592.72998 -605.83905 -79.301064,-12541.422852 4440.172363 -61.597961,-14295.249023 -1478.869873 -175.475494,
379.720001 , 3 , false , 12073.140625 3083.416016 164.591232,4616.164062 2955.435791 2.004921,2663.061279 3478.586182 144.03598,-2145.973877 -13604.199219 62.924324,-14404.203125 9432.603516 -28.890257,-3414.930664 1975.116821 -59.615185,-6431.477539 -4254.094238 -149.220016,-2143.577148 -2010.049072 -25.520363,6550.271484 3651.649658 28.948898,12218.732422 310.490601 154.372482,5126.132812 1179.97522 -132.571869,-3616.623047 -9742.711914 -1.281219,1511.943481 -10620.015625 117.049423,-14213.926758 4858.063477 8.829444,-9188.6875 -10928.113281 32.61219,10554.987305 -10394.541016 84.706245,13620.130859 -13714.951172 16.783142,-12631.152344 -11218.658203 11.602055,-92.501823 -8198.282227 -37.733074,881.06134 2908.663086 122.700256,-11474.374023 5361.391602 -143.386475,-7385.475586 -6989.55957 -66.882767,-7040.435059 -14287.699219 -174.07637,-9231.259766 9788.293945 -11.194687,-10228.623047 -2829.232422 -96.995369,-6586.978027 -636.299805 -79.301064,-12526.679688 4412.911133 -61.597961,-14326.158203 -1481.314453 -175.475494,
380.220001 , 3 , false , 12043.260742 3091.650391 164.591232,4647.148926 2956.518066 2.004921,2637.972168 3496.788086 144.03598,-2131.866455 -13576.589844 62.924324,-14377.047852 9417.618164 -28.890257,-3399.249023 1948.374023 -59.615185,-6458.118164 -4269.95752 -149.220016,-2115.604492 -2023.403442 -25.520363,6577.396484 3666.657715 28.948898,12190.790039 323.898895 154.372482,5105.15332 1157.145264 -132.571869,-3585.630615 -9743.408203 -1.281219,1497.847412 -10592.40625 117.049423,-14183.290039 4862.816406 8.829444,-9162.561523 -10911.402344 32.61219,10557.833008 -10363.662109 84.706245,13649.798828 -13705.990234 16.783142,-12600.788086 -11212.421875 11.602055,-67.984833 -8217.263672 -37.733074,864.314453 2934.751221 122.700256,-11499.258789 5342.909668 -143.386475,-7373.305664 -7018.077148 -66.882767,-7071.268555 -14290.908203 -174.07637,-9200.834961 9782.269531 -11.194687,-10232.407227 -2860.005371 -96.995369,-6581.226074 -666.760559 -79.301064,-12511.936523 4385.649902 -61.597961,-14357.067383 -1483.759033 -175.475494,
380.720001 , 3 , false , 12013.380859 3099.884766 164.591232,4678.133789 2957.600342 2.004921,2612.883057 3514.98999 144.03598,-2117.759033 -13548.980469 62.924324,-14349.892578 9402.632812 -28.890257,-3383.567383 1921.631226 -59.615185,-6484.758789 -4285.820801 -149.220016,-2087.631836 -2036.757812 -25.520363,6604.521484 3681.665771 28.948898,12162.847656 337.30719 154.372482,5084.173828 1134.315308 -132.571869,-3554.638184 -9744.104492 -1.281219,1483.751343 -10564.796875 117.049423,-14152.65332 4867.569336 8.829444,-9136.435547 -10894.691406 32.61219,10560.678711 -10332.783203 84.706245,13679.466797 -13697.029297 16.783142,-12570.423828 -11206.185547 11.602055,-43.467842 -8236.245117 -37.733074,847.567566 2960.839355 122.700256,-11524.143555 5324.427734 -143.386475,-7361.135742 -7046.594727 -66.882767,-7102.102051 -14294.117188 -174.07637,-9170.410156 9776.245117 -11.194687,-10236.191406 -2890.77832 -96.995369,-6575.474121 -697.221313 -79.301064,-12497.193359 4358.388672 -61.597961,-14387.976562 -1486.203613 -175.475494,
381.220001 , 3 , false , 11983.500977 3108.119141 164.591232,4709.118652 2958.682617 2.004921,2587.793945 3533.191895 144.03598,-2103.651611 -13521.371094 62.924324,-14322.737305 9387.647461 -28.890257,-3367.885742 1894.888428 -59.615185,-6511.399414 -4301.684082 -149.220016,-2059.65918 -2050.112793 -25.520363,6631.646484 3696.673828 28.948898,12134.905273 350.715485 154.372482,5063.194336 1111.485352 -132.571869,-3523.645752 -9744.800781 -1.281219,1469.655273 -10537.1875 117.049423,-14122.016602 4872.322266 8.829444,-9110.30957 -10877.980469 32.61219,10563.524414 -10301.904297 84.706245,13709.134766 -13688.068359 16.783142,-12540.05957 -11199.949219 11.602055,-18.950851 -8255.226562 -37.733074,830.820679 2986.92749 122.700256,-11549.02832 5305.945801 -143.386475,-7348.96582 -7075.112305 -66.882767,-7132.935547 -14297.326172 -174.07637,-9139.985352 9770.220703 -11.194687,-10239.975586 -2921.55127 -96.995369,-6569.722168 -727.682068 -79.301064,-12482.450195 4331.127441 -61.597961,-14418.885742 -1488.648193 -175.475494,
381.720001 , 3 , false , 11953.621094 3116.353516 164.591232,4740.103516 2959.764893 2.004921,2562.704834 3551.393799 144.03598,-2089.544189 -13493.761719 62.924324,-14295.582031 9372.662109 -28.890257,-3352.204102 1868.14563 -59.615185,-6538.040039 -4317.547363 -149.220016,-2031.684204 -2063.470947 -25.520363,6658.771484 3711.681885 28.948898,12106.962891 364.123779 154.372482,5042.214844 1088.655396 -132.571869,-3492.65332 -9745.49707 -1.281219,1455.559204 -10509.578125 117.049423,-14091.379883 4877.075195 8.829444,-9084.183594 -10861.269531 32.61219,10566.370117 -10271.025391 84.706245,13738.802734 -13679.107422 16.783142,-12509.695312 -11193.712891 11.602055,5.566131 -8274.208008 -37.733074,814.073792 3013.015625 122.700256,-11573.913086 5287.463867 -143.386475,-7336.795898 -7103.629883 -66.882767,-7163.769043 -14300.535156 -174.07637,-9109.560547 9764.196289 -11.194687,-10243.759766 -2952.324219 -96.995369,-6563.970215 -758.142822 -79.301064,-12467.707031 4303.866211 -61.597961,-14449.794922 -1491.092773 -175.475494,
382.221008 , 3 , false , 11923.741211 3124.587891 164.591232,4771.088379 2960.847168 2.004921,2537.615723 3569.595703 144.03598,-2075.436768 -13466.152344 62.924324,-14268.426758 9357.676758 -28.890257,-3336.522461 1841.402832 -59.615185,-6564.680664 -4333.410645 -149.220016,-2003.707764 -2076.829102 -25.520363,6685.896484 3726.689941 28.948898,12079.020508 377.532074 154.372482,5021.235352 1065.825439 -132.571869,-3461.660889 -9746.193359 -1.281219,1441.463135 -10481.96875 117.049423,-14060.743164 4881.828125 8.829444,-9058.057617 -10844.558594 32.61219,10569.21582 -10240.146484 84.706245,13768.470703 -13670.146484 16.783142,-12479.331055 -11187.476562 11.602055,30.083118 -8293.189453 -37.733074,797.326904 3039.10376 122.700256,-11598.797852 5268.981934 -143.386475,-7324.625977 -7132.147461 -66.882767,-7194.602539 -14303.744141 -174.07637,-9079.135742 9758.171875 -11.194687,-10247.543945 -2983.097168 -96.995369,-6558.218262 -788.603577 -79.301064,-12452.963867 4276.60498 -61.597961,-14480.704102 -1493.537354 -175.475494,
382.721008 , 3 , false , 11893.861328 3132.822266 164.591232,4802.073242 2961.929443 2.004921,2512.526611 3587.797607 144.03598,-2061.329346 -13438.542969 62.924324,-14241.271484 9342.691406 -28.890257,-3320.84082 1814.660034 -59.615185,-6591.321289 -4349.273926 -149.220016,-1975.731323 -2090.187256 -25.520363,6713.021484 3741.697998 28.948898,12051.078125 390.940369 154.372482,5000.255859 1042.995483 -132.571869,-3430.668457 -9746.889648 -1.281219,1427.367065 -10454.359375 117.049423,-14030.106445 4886.581055 8.829444,-9031.931641 -10827.847656 32.61219,10572.061523 -10209.267578 84.706245,13798.138672 -13661.185547 16.783142,-12448.966797 -11181.240234 11.602055,54.600109 -8312.170898 -37.733074,780.580017 3065.191895 122.700256,-11623.682617 5250.5 -143.386475,-7312.456055 -7160.665039 -66.882767,-7225.436035 -14306.953125 -174.07637,-9048.710938 9752.147461 -11.194687,-10251.328125 -3013.870117 -96.995369,-6552.466309 -819.064331 -79.301064,-12438.220703 4249.34375 -61.597961,-14511.613281 -1495.981934 -175.475494,
