time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
18.481001 , 1 , true , 7347.633301 -4014.322266 136.793457,-4402.318848 374.982635 14.72643,5338.006836 -276.897186 -69.773933,-4205.54834 -14672.669922 164.620575,-75.198441 -6600.566895 -150.230927,8783.015625 -248.909851 -17.767435,-4685.363281 7769.772949 74.70623,-8039.174805 -7982.052246 -75.712692,11044.509766 -11949.008789 3.793484,4602.842285 -9193.75 -11.433795,-1853.488037 2875.30542 -61.46088,-528.265869 12359.604492 36.882725,2282.270508 -3499.935059 63.281555,-5126.35498 1997.111084 78.022064,3357.44751 6304.475586 33.879711,-12699.882812 -5953.145508 125.568077,-6864.530762 7923.198242 -35.98938,5538.610352 -1720.921265 -150.591522,-1819.795776 13938.794922 85.206413,147.83609 15.751677 101.560982,-14441.839844 10403.779297 -32.335922,7870.016602 -11108.915039 66.767395,-3568.867676 -14831.631836 -74.453926,8547.310547 -4994.858398 52.634975,1849.746704 -11589.365234 12.125973,5050.04248 -11925.513672 83.5811,13663.722656 5302.737305 41.825603,10548.831055 11306.973633 -3.53418,
18.981001 , 1 , true , 7325.03418 -3993.100586 136.793457,-4372.333008 382.86319 14.72643,5348.723633 -305.985229 -69.773933,-4235.443359 -14664.435547 164.620575,-102.107506 -6615.960938 -150.230927,8812.532227 -258.36972 -17.767435,-4677.189453 7799.667969 74.70623,-8031.530762 -8012.098633 -75.712692,11075.449219 -11946.950195 3.793484,4633.22168 -9199.895508 -11.433795,-1838.676758 2848.074463 -61.46088,-503.470032 12378.222656 36.882725,2296.211426 -3472.242432 63.281555,-5119.921875 2027.4375 78.022064,3383.1875 6321.761719 33.879711,-12717.925781 -5927.927734 125.568077,-6839.449219 7904.98877 -35.98938,5511.606445 -1736.14502 -150.591522,-1817.203613 13969.673828 85.206413,141.623413 46.122761 101.560982,-14415.65332 10387.189453 -32.335922,7882.24707 -11080.427734 66.767395,-3560.557617 -14861.511719 -74.453926,8566.110352 -4970.21582 52.634975,1880.054199 -11582.856445 12.125973,5053.508789 -11894.695312 83.5811,13686.821289 5323.414062 41.825603,10579.770508 11305.066406 -3.53418,
19.482 , 1 , true , 7302.435059 -3971.878906 136.793457,-4342.347168 390.743744 14.72643,5359.44043 -335.073273 -69.773933,-4265.338379 -14656.201172 164.620575,-129.016556 -6631.35498 -150.230927,8842.048828 -267.829224 -17.767435,-4669.015625 7829.562988 74.70623,-8023.886719 -8042.14502 -75.712692,11106.388672 -11944.891602 3.793484,4663.601074 -9206.041016 -11.433795,-1823.865479 2820.843506 -61.46088,-478.674194 12396.84082 36.882725,2310.152344 -3444.549805 63.281555,-5113.48877 2057.763916 78.022064,3408.92749 6339.047852 33.879711,-12735.96875 -5902.709961 125.568077,-6814.367676 7886.779297 -35.98938,5484.602539 -1751.368774 -150.591522,-1814.61145 14000.552734 85.206413,135.410736 76.493874 101.560982,-14389.466797 10370.599609 -32.335922,7894.477539 -11051.94043 66.767395,-3566.723145 -14839.342773 105.546112,8584.910156 -4945.573242 52.634975,1910.361694 -11576.347656 12.125973,5056.975098 -11863.876953 83.5811,13709.919922 5344.09082 41.825603,10610.709961 11303.15918 -3.53418,
19.982 , 1 , true , 7279.835938 -3950.657227 136.793457,-4312.361328 398.624298 14.72643,5370.157227 -364.161316 -69.773933,-4295.233398 -14647.966797 164.620575,-155.925385 -6646.749023 -150.230927,8871.56543 -277.288727 -17.767435,-4660.841797 7859.458008 74.70623,-8016.242676 -8072.191406 -75.712692,11137.328125 -11942.833008 3.793484,4693.980469 -9212.186523 -11.433795,-1809.054199 2793.612549 -61.46088,-453.878357 12415.458984 36.882725,2324.093262 -3416.857178 63.281555,-5107.055664 2088.090332 78.022064,3434.66748 6356.333984 33.879711,-12754.011719 -5877.492188 125.568077,-6789.286133 7868.569824 -35.98938,5457.598633 -1766.592529 -150.591522,-1812.019287 14031.431641 85.206413,129.198059 106.86499 101.560982,-14363.280273 10354.009766 -32.335922,7906.708008 -11023.453125 66.767395,-3575.033203 -14809.462891 105.546112,8603.709961 -4920.930664 52.634975,1940.669189 -11569.838867 12.125973,5060.441406 -11833.058594 83.5811,13733.018555 5364.767578 41.825603,10641.649414 11301.251953 -3.53418,
20.482 , 1 , true , 7257.236816 -3929.435547 136.793457,-4282.375488 406.504852 14.72643,5380.874023 -393.249359 -69.773933,-4325.128418 -14639.732422 164.620575,-182.834213 -6662.143066 -150.230927,8901.082031 -286.74823 -17.767435,-4652.667969 7889.353027 74.70623,-8008.598633 -8102.237793 -75.712692,11168.267578 -11940.774414 3.793484,4724.359863 -9218.332031 -11.433795,-1794.24292 2766.381592 -61.46088,-429.08252 12434.077148 36.882725,2338.03418 -3389.164551 63.281555,-5100.622559 2118.416748 78.022064,3460.407471 6373.620117 33.879711,-12772.054688 -5852.274414 125.568077,-6764.20459 7850.360352 -35.98938,5430.594727 -1781.816284 -150.591522,-1809.427124 14062.310547 85.206413,122.985382 137.236038 101.560982,-14337.09375 10337.419922 -32.335922,7918.938477 -10994.96582 66.767395,-3583.343262 -14779.583008 105.546112,8622.509766 -4896.288086 52.634975,1970.976685 -11563.330078 12.125973,5063.907715 -11802.240234 83.5811,13756.117188 5385.444336 41.825603,10672.588867 11299.344727 -3.53418,
20.982 , 1 , true , 7234.637695 -3908.213867 136.793457,-4252.389648 414.385406 14.72643,5391.59082 -422.337402 -69.773933,-4355.023438 -14631.498047 164.620575,-209.743042 -6677.537109 -150.230927,8930.598633 -296.207733 -17.767435,-4644.494141 7919.248047 74.70623,-8000.95459 -8132.28418 -75.712692,11199.207031 -11938.71582 3.793484,4754.739258 -9224.477539 -11.433795,-1779.431641 2739.150635 -61.46088,-404.286682 12452.695312 36.882725,2351.975098 -3361.471924 63.281555,-5094.189453 2148.743164 78.022064,3486.147461 6390.90625 33.879711,-12790.097656 -5827.056641 125.568077,-6739.123047 7832.150879 -35.98938,5403.59082 -1797.040039 -150.591522,-1806.834961 14093.189453 85.206413,116.772705 167.606918 101.560982,-14310.907227 10320.830078 -32.335922,7931.168945 -10966.478516 66.767395,-3591.65332 -14749.703125 105.546112,8641.30957 -4871.645508 52.634975,2001.28418 -11556.821289 12.125973,5067.374023 -11771.421875 83.5811,13779.21582 5406.121094 41.825603,10703.52832 11297.4375 -3.53418,
21.482 , 1 , true , 7212.038574 -3886.992188 136.793457,-4222.403809 422.265961 14.72643,5402.307617 -451.425446 -69.773933,-4384.918457 -14623.263672 164.620575,-236.651871 -6692.931152 -150.230927,8960.115234 -305.667236 -17.767435,-4636.320312 7949.143066 74.70623,-7993.310547 -8162.330566 -75.712692,11230.146484 -11936.657227 3.793484,4785.118652 -9230.623047 -11.433795,-1764.620361 2711.919678 -61.46088,-379.490845 12471.313477 36.882725,2365.916016 -3333.779297 63.281555,-5087.756348 2179.06958 78.022064,3511.887451 6408.192383 33.879711,-12808.140625 -5801.838867 125.568077,-6714.041504 7813.941406 -35.98938,5376.586914 -1812.263794 -150.591522,-1804.242798 14124.068359 85.206413,110.560028 197.977798 101.560982,-14284.720703 10304.240234 -32.335922,7943.399414 -10937.991211 66.767395,-3599.963379 -14719.823242 105.546112,8660.109375 -4847.00293 52.634975,2031.591675 -11550.3125 12.125973,5070.840332 -11740.603516 83.5811,13802.314453 5426.797852 41.825603,10734.467773 11295.530273 -3.53418,
21.982 , 1 , true , 7189.439453 -3865.770508 136.793457,-4192.417969 430.146515 14.72643,5413.024414 -480.513489 -69.773933,-4414.813477 -14615.029297 164.620575,-263.560822 -6708.325195 -150.230927,8989.631836 -315.12674 -17.767435,-4628.146484 7979.038086 74.70623,-7985.666504 -8192.376953 -75.712692,11261.085938 -11934.598633 3.793484,4815.498047 -9236.768555 -11.433795,-1749.809082 2684.688721 -61.46088,-354.695007 12489.931641 36.882725,2379.856934 -3306.08667 63.281555,-5081.323242 2209.395996 78.022064,3537.627441 6425.478516 33.879711,-12826.183594 -5776.621094 125.568077,-6688.959961 7795.731934 -35.98938,5349.583008 -1827.487549 -150.591522,-1801.650635 14154.947266 85.206413,104.347351 228.348679 101.560982,-14258.53418 10287.650391 -32.335922,7955.629883 -10909.503906 66.767395,-3608.273438 -14689.943359 105.546112,8678.90918 -4822.360352 52.634975,2061.900879 -11543.803711 12.125973,5074.306641 -11709.785156 83.5811,13825.413086 5447.474609 41.825603,10765.407227 11293.623047 -3.53418,
22.482 , 1 , true , 7166.840332 -3844.548828 136.793457,-4162.432129 438.027069 14.72643,5423.741211 -509.601532 -69.773933,-4444.708496 -14606.794922 164.620575,-290.470123 -6723.719238 -150.230927,9019.148438 -324.586243 -17.767435,-4619.972656 8008.933105 74.70623,-7978.022461 -8222.408203 -75.712692,11292.025391 -11932.540039 3.793484,4845.877441 -9242.914062 -11.433795,-1734.997803 2657.457764 -61.46088,-329.89917 12508.549805 36.882725,2393.797852 -3278.394043 63.281555,-5074.890137 2239.722412 78.022064,3563.367432 6442.764648 33.879711,-12844.226562 -5751.40332 125.568077,-6663.878418 7777.522461 -35.98938,5322.579102 -1842.711304 -150.591522,-1799.058472 14185.826172 85.206413,98.134674 258.719574 101.560982,-14232.347656 10271.060547 -32.335922,7967.860352 -10881.016602 66.767395,-3616.583496 -14660.063477 105.546112,8697.708984 -4797.717773 52.634975,2092.212158 -11537.294922 12.125973,5077.772949 -11678.966797 83.5811,13848.511719 5468.151367 41.825603,10796.34668 11291.71582 -3.53418,
22.982 , 1 , true , 7144.241211 -3823.327148 136.793457,-4132.446289 445.907623 14.72643,5434.458008 -538.69043 -69.773933,-4474.603516 -14598.560547 164.620575,-317.379425 -6739.113281 -150.230927,9048.665039 -334.045746 -17.767435,-4611.798828 8038.828125 74.70623,-7970.378418 -8252.439453 -75.712692,11322.964844 -11930.481445 3.793484,4876.256836 -9249.05957 -11.433795,-1720.186523 2630.226807 -61.46088,-305.103333 12527.167969 36.882725,2407.73877 -3250.701416 63.281555,-5068.457031 2270.048828 78.022064,3589.107422 6460.050781 33.879711,-12862.269531 -5726.185547 125.568077,-6638.796875 7759.312988 -35.98938,5295.575195 -1857.935059 -150.591522,-1796.466309 14216.705078 85.206413,91.921997 289.090454 101.560982,-14206.161133 10254.470703 -32.335922,7980.09082 -10852.529297 66.767395,-3624.893555 -14630.183594 105.546112,8716.508789 -4773.075195 52.634975,2122.523438 -11530.786133 12.125973,5081.239258 -11648.148438 83.5811,13871.610352 5488.828125 41.825603,10827.286133 11289.808594 -3.53418,
23.482 , 1 , true , 7121.64209 -3802.105469 136.793457,-4102.460449 453.788177 14.72643,5445.174805 -567.779419 -69.773933,-4504.498535 -14590.326172 164.620575,-344.288727 -6754.507324 -150.230927,9078.181641 -343.505249 -17.767435,-4603.625 8068.723145 74.70623,-7962.734375 -8282.470703 -75.712692,11353.904297 -11928.422852 3.793484,4906.63623 -9255.205078 -11.433795,-1705.375244 2602.99585 -61.46088,-280.307495 12545.786133 36.882725,2421.679688 -3223.008789 63.281555,-5062.023926 2300.375244 78.022064,3614.847412 6477.336914 33.879711,-12880.3125 -5700.967773 125.568077,-6613.715332 7741.103516 -35.98938,5268.571289 -1873.158813 -150.591522,-1793.874146 14247.583984 85.206413,85.70932 319.461334 101.560982,-14179.974609 10237.880859 -32.335922,7992.321289 -10824.041992 66.767395,-3633.203613 -14600.303711 105.546112,8735.308594 -4748.432617 52.634975,2152.834717 -11524.277344 12.125973,5084.705566 -11617.330078 83.5811,13894.708984 5509.504883 41.825603,10858.225586 11287.901367 -3.53418,
23.982 , 1 , true , 7099.042969 -3780.883789 136.793457,-4072.480713 461.668732 14.72643,5455.891602 -596.868408 -69.773933,-4534.393555 -14582.091797 164.620575,-371.198029 -6769.901367 -150.230927,9107.698242 -352.964752 -17.767435,-4595.451172 8098.618164 74.70623,-7955.090332 -8312.501953 -75.712692,11384.84375 -11926.364258 3.793484,4937.015625 -9261.350586 -11.433795,-1690.563965 2575.764893 -61.46088,-255.511658 12564.404297 36.882725,2435.620605 -3195.316162 63.281555,-5055.59082 2330.70166 78.022064,3640.587402 6494.623047 33.879711,-12898.355469 -5675.75 125.568077,-6588.633789 7722.894043 -35.98938,5241.567383 -1888.382568 -150.591522,-1791.281982 14278.462891 85.206413,79.496643 349.832214 101.560982,-14153.788086 10221.291016 -32.335922,8004.551758 -10795.554688 66.767395,-3641.513672 -14570.423828 105.546112,8754.108398 -4723.790039 52.634975,2183.145996 -11517.768555 12.125973,5088.171875 -11586.511719 83.5811,13917.807617 5530.181641 41.825603,10889.165039 11285.994141 -3.53418,
24.482 , 1 , true , 7076.443848 -3759.662109 136.793457,-4042.502441 469.549286 14.72643,5466.608398 -625.957397 -69.773933,-4564.288574 -14573.857422 164.620575,-398.10733 -6785.29541 -150.230927,9137.214844 -362.424255 -17.767435,-4587.277344 8128.513184 74.70623,-7947.446289 -8342.533203 -75.712692,11415.783203 -11924.305664 3.793484,4967.39502 -9267.496094 -11.433795,-1675.752686 2548.533936 -61.46088,-230.71582 12583.022461 36.882725,2449.561523 -3167.623535 63.281555,-5049.157715 2361.028076 78.022064,3666.327393 6511.90918 33.879711,-12916.398438 -5650.532227 125.568077,-6563.552246 7704.68457 -35.98938,5214.563477 -1903.606323 -150.591522,-1788.689819 14309.341797 85.206413,73.283966 380.203094 101.560982,-14127.601562 10204.701172 -32.335922,8016.782227 -10767.067383 66.767395,-3649.82373 -14540.543945 105.546112,8772.908203 -4699.147461 52.634975,2213.457275 -11511.259766 12.125973,5091.638184 -11555.693359 83.5811,13940.90625 5550.858398 41.825603,10920.104492 11284.086914 -3.53418,
24.982 , 1 , true , 7053.844727 -3738.44043 136.793457,-4012.52417 477.42984 14.72643,5477.325195 -655.046387 -69.773933,-4594.183594 -14565.623047 164.620575,-425.016632 -6800.689453 -150.230927,9166.731445 -371.883759 -17.767435,-4579.103516 8158.408203 74.70623,-7939.802246 -8372.564453 -75.712692,11446.722656 -11922.24707 3.793484,4997.774414 -9273.641602 -11.433795,-1660.941406 2521.302979 -61.46088,-205.919983 12601.640625 36.882725,2463.502441 -3139.930908 63.281555,-5042.724609 2391.354492 78.022064,3692.067383 6529.195312 33.879711,-12934.441406 -5625.314453 125.568077,-6538.470703 7686.475098 -35.98938,5187.55957 -1918.830078 -150.591522,-1786.097656 14340.220703 85.206413,67.071289 410.573975 101.560982,-14101.415039 10188.111328 -32.335922,8029.012695 -10738.580078 66.767395,-3658.133789 -14510.664062 105.546112,8791.708008 -4674.504883 52.634975,2243.768555 -11504.750977 12.125973,5095.104492 -11524.875 83.5811,13964.004883 5571.535156 41.825603,10951.043945 11282.179688 -3.53418,
25.483 , 1 , true , 7031.245605 -3717.21875 136.793457,-3982.545898 485.310394 14.72643,5488.041992 -684.135376 -69.773933,-4624.078613 -14557.388672 164.620575,-451.925934 -6816.083496 -150.230927,9196.248047 -381.343262 -17.767435,-4570.929688 8188.303223 74.70623,-7932.158203 -8402.595703 -75.712692,11477.662109 -11920.188477 3.793484,5028.153809 -9279.787109 -11.433795,-1646.130127 2494.072021 -61.46088,-181.124146 12620.258789 36.882725,2477.443359 -3112.238281 63.281555,-5036.291504 2421.680908 78.022064,3717.807373 6546.481445 33.879711,-12952.484375 -5600.09668 125.568077,-6513.38916 7668.265625 -35.98938,5160.555664 -1934.053833 -150.591522,-1783.505493 14371.099609 85.206413,60.858612 440.944855 101.560982,-14075.228516 10171.521484 -32.335922,8041.243164 -10710.092773 66.767395,-3666.443848 -14480.78418 105.546112,8810.507812 -4649.862305 52.634975,2274.079834 -11498.242188 12.125973,5098.570801 -11494.056641 83.5811,13987.103516 5592.211914 41.825603,10981.983398 11280.272461 -3.53418,
25.982 , 1 , true , 7008.646484 -3695.99707 136.793457,-3952.567627 493.190948 14.72643,5498.758789 -713.224365 -69.773933,-4653.973633 -14549.154297 164.620575,-478.835236 -6831.477539 -150.230927,9225.764648 -390.802765 -17.767435,-4562.755859 8218.211914 74.70623,-7924.51416 -8432.626953 -75.712692,11508.601562 -11918.129883 3.793484,5058.533203 -9285.932617 -11.433795,-1631.318848 2466.841064 -61.46088,-156.328308 12638.876953 36.882725,2491.384277 -3084.545654 63.281555,-5029.858398 2452.007324 78.022064,3743.547363 6563.767578 33.879711,-12970.527344 -5574.878906 125.568077,-6488.307617 7650.056152 -35.98938,5133.551758 -1949.277588 -150.591522,-1780.91333 14401.978516 85.206413,54.645935 471.315735 101.560982,-14049.041992 10154.931641 -32.335922,8053.473633 -10681.605469 66.767395,-3674.753906 -14450.904297 105.546112,8829.307617 -4625.219727 52.634975,2304.391113 -11491.733398 12.125973,5102.037109 -11463.238281 83.5811,14010.202148 5612.888672 41.825603,11012.922852 11278.365234 -3.53418,
26.483 , 1 , true , 6986.047363 -3674.775391 136.793457,-3922.589355 501.071503 14.72643,5509.475586 -742.313354 -69.773933,-4683.868652 -14540.919922 164.620575,-505.744537 -6846.871582 -150.230927,9255.28125 -400.262268 -17.767435,-4554.582031 8248.12207 74.70623,-7916.870117 -8462.658203 -75.712692,11539.541016 -11916.071289 3.793484,5088.912598 -9292.078125 -11.433795,-1616.507568 2439.610107 -61.46088,-131.532471 12657.495117 36.882725,2505.325195 -3056.853027 63.281555,-5023.425293 2482.33374 78.022064,3769.287354 6581.053711 33.879711,-12988.570312 -5549.661133 125.568077,-6463.226074 7631.84668 -35.98938,5106.547852 -1964.501343 -150.591522,-1778.321167 14432.857422 85.206413,48.433258 501.686615 101.560982,-14022.855469 10138.341797 -32.335922,8065.704102 -10653.118164 66.767395,-3683.063965 -14421.024414 105.546112,8848.107422 -4600.577148 52.634975,2334.702393 -11485.224609 12.125973,5105.503418 -11432.419922 83.5811,14033.300781 5633.56543 41.825603,11043.862305 11276.458008 -3.53418,
26.983 , 1 , true , 6963.448242 -3653.553711 136.793457,-3892.611084 508.952057 14.72643,5520.192383 -771.402344 -69.773933,-4713.763672 -14532.685547 164.620575,-532.653809 -6862.265625 -150.230927,9284.797852 -409.721771 -17.767435,-4546.408203 8278.032227 74.70623,-7909.226074 -8492.689453 -75.712692,11570.480469 -11914.012695 3.793484,5119.291992 -9298.223633 -11.433795,-1601.696289 2412.37915 -61.46088,-106.736633 12676.113281 36.882725,2519.266113 -3029.1604 63.281555,-5016.992188 2512.660156 78.022064,3795.027344 6598.339844 33.879711,-13006.613281 -5524.443359 125.568077,-6438.144531 7613.637207 -35.98938,5079.543945 -1979.725098 -150.591522,-1775.729004 14463.736328 85.206413,42.220581 532.058105 101.560982,-13996.668945 10121.751953 -32.335922,8077.93457 -10624.630859 66.767395,-3691.374023 -14391.144531 105.546112,8866.907227 -4575.93457 52.634975,2365.013672 -11478.71582 12.125973,5108.969727 -11401.601562 83.5811,14056.399414 5654.242188 41.825603,11074.801758 11274.550781 -3.53418,
27.483 , 1 , true , 6940.849121 -3632.332031 136.793457,-3862.632812 516.832581 14.72643,5530.90918 -800.491333 -69.773933,-4743.658691 -14524.451172 164.620575,-559.56311 -6877.659668 -150.230927,9314.314453 -419.181274 -17.767435,-4538.234375 8307.942383 74.70623,-7901.582031 -8522.720703 -75.712692,11601.419922 -11911.954102 3.793484,5149.671387 -9304.369141 -11.433795,-1586.88501 2385.148193 -61.46088,-81.940796 12694.731445 36.882725,2533.207031 -3001.467773 63.281555,-5010.559082 2542.986572 78.022064,3820.767334 6615.625977 33.879711,-13024.65625 -5499.225586 125.568077,-6413.062988 7595.427734 -35.98938,5052.540039 -1994.948853 -150.591522,-1773.136841 14494.615234 85.206413,36.007904 562.429932 101.560982,-13970.482422 10105.162109 -32.335922,8090.165039 -10596.143555 66.767395,-3699.684082 -14361.264648 105.546112,8885.707031 -4551.291992 52.634975,2395.324951 -11472.207031 12.125973,5112.436035 -11370.783203 83.5811,14079.498047 5674.918945 41.825603,11105.741211 11272.643555 -3.53418,
