time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
351.231995 , 3 , true , -11677.311523 -2720.409668 -158.92334,-10431.366211 11340.916016 124.099762,8381.711914 -10599.25293 134.622665,4568.473633 6012.229492 174.199448,-7158.716309 -7230.463867 81.974495,6910.197266 3265.328857 -138.933136,-2617.15625 9851.699219 89.162514,2856.737549 14547.080078 -142.753281,-1670.928223 -724.839233 34.129627,-2238.39502 8337.974609 -36.843678,-11005.56543 -13760.15625 3.610093,14798.930664 -14226.597656 167.984894,-1758.502686 -11651.714844 46.856232,-8460.791992 -2796.792969 61.458221,-8828.822266 -9655.898438 18.337851,-8364.411133 750.859253 106.50602,1571.168213 8074.192383 -54.000183,-1437.527344 -6906.882812 -139.497543,6671.458008 -13015.066406 -71.836037,-14077.47168 -4151.118164 163.438553,5260.84082 -4988.663086 -151.877457,6743.681641 10607.895508 -13.474842,7924.569824 -4287.957031 159.882629,4176.141602 1083.712646 -168.902802,-1404.164062 -10895.43457 54.438618,-5624.958984 -3606.575195 43.208897,1734.178345 -7041.371582 113.718781,5082.481445 -5529.492188 127.527206,
351.731995 , 3 , true , -11706.222656 -2731.557861 -158.92334,-10448.743164 11366.587891 124.099762,8359.945312 -10577.183594 134.622665,4537.625 6015.362793 174.199448,-7154.387207 -7199.766602 81.974495,6886.826172 3244.962402 -138.933136,-2616.702148 9882.699219 89.162514,2832.057129 14528.310547 -142.753281,-1645.2677 -707.445251 34.129627,-2213.585938 8319.386719 -36.843678,-10974.625977 -13758.21875 3.610093,14768.59668 -14220.149414 167.984894,-1737.303711 -11629.100586 46.856232,-8445.988281 -2769.562012 61.458221,-8799.396484 -9646.150391 18.337851,-8373.220703 780.582092 106.50602,1589.389038 8049.11084 -54.000183,-1461.098999 -6927.014648 -139.497543,6681.115234 -13044.522461 -71.836037,-14107.200195 -4142.27832 163.438553,5233.503906 -5003.27002 -151.877457,6773.833984 10600.660156 -13.474842,7895.461914 -4277.300781 159.882629,4145.716797 1077.744995 -168.902802,-1386.13623 -10870.216797 54.438618,-5602.359863 -3585.353516 43.208897,1721.709473 -7012.990234 113.718781,5063.59082 -5504.910156 127.527206,
352.233002 , 3 , true , -11735.133789 -2742.706055 -158.92334,-10466.120117 11392.259766 124.099762,8338.178711 -10555.114258 134.622665,4506.776367 6018.496094 174.199448,-7150.058105 -7169.069336 81.974495,6863.455078 3224.595947 -138.933136,-2616.248047 9913.699219 89.162514,2807.376709 14509.541016 -142.753281,-1619.607178 -690.05127 34.129627,-2188.776855 8300.798828 -36.843678,-10943.686523 -13756.28125 3.610093,14738.262695 -14213.701172 167.984894,-1716.104736 -11606.486328 46.856232,-8431.18457 -2742.331055 61.458221,-8769.970703 -9636.402344 18.337851,-8382.030273 810.304932 106.50602,1607.609863 8024.029297 -54.000183,-1484.670654 -6947.146484 -139.497543,6690.772461 -13073.978516 -71.836037,-14136.928711 -4133.438477 163.438553,5206.166992 -5017.876953 -151.877457,6803.986328 10593.424805 -13.474842,7866.354004 -4266.644531 159.882629,4115.291992 1071.777344 -168.902802,-1368.108398 -10844.999023 54.438618,-5579.760742 -3564.131836 43.208897,1709.240601 -6984.608887 113.718781,5044.700195 -5480.328125 127.527206,
352.733002 , 3 , true , -11764.044922 -2753.854248 -158.92334,-10483.49707 11417.931641 124.099762,8316.412109 -10533.044922 134.622665,4475.927734 6021.629395 174.199448,-7145.729004 -7138.37207 81.974495,6840.083984 3204.229492 -138.933136,-2615.793945 9944.699219 89.162514,2782.696289 14490.771484 -142.753281,-1593.946655 -672.657288 34.129627,-2163.967773 8282.210938 -36.843678,-10912.74707 -13754.34375 3.610093,14707.928711 -14207.25293 167.984894,-1694.905762 -11583.87207 46.856232,-8416.380859 -2715.100098 61.458221,-8740.544922 -9626.654297 18.337851,-8390.839844 840.027771 106.50602,1625.830688 7998.947754 -54.000183,-1508.24231 -6967.27832 -139.497543,6700.429688 -13103.43457 -71.836037,-14166.657227 -4124.598633 163.438553,5178.830078 -5032.483887 -151.877457,6834.138672 10586.189453 -13.474842,7837.246094 -4255.988281 159.882629,4084.870117 1065.809692 -168.902802,-1350.080566 -10819.78125 54.438618,-5557.161621 -3542.910156 43.208897,1696.771729 -6956.227539 113.718781,5025.80957 -5455.746094 127.527206,
353.233002 , 3 , true , -11792.956055 -2765.002441 -158.92334,-10500.874023 11443.603516 124.099762,8294.645508 -10510.975586 134.622665,4445.079102 6024.762695 174.199448,-7141.399902 -7107.674805 81.974495,6816.712891 3183.863037 -138.933136,-2615.339844 9975.699219 89.162514,2758.015869 14472.001953 -142.753281,-1568.286133 -655.263306 34.129627,-2139.158691 8263.623047 -36.843678,-10881.807617 -13752.40625 3.610093,14677.594727 -14200.804688 167.984894,-1673.706787 -11561.257812 46.856232,-8401.577148 -2687.869141 61.458221,-8711.119141 -9616.90625 18.337851,-8399.649414 869.75061 106.50602,1644.051514 7973.866211 -54.000183,-1531.813965 -6987.410156 -139.497543,6710.086914 -13132.890625 -71.836037,-14196.385742 -4115.758789 163.438553,5151.493164 -5047.09082 -151.877457,6864.291016 10578.954102 -13.474842,7808.138184 -4245.332031 159.882629,4054.452881 1059.842041 -168.902802,-1332.052734 -10794.563477 54.438618,-5534.5625 -3521.688477 43.208897,1684.302856 -6927.846191 113.718781,5006.918945 -5431.164062 127.527206,
353.733002 , 3 , true , -11821.867188 -2776.150635 -158.92334,-10518.250977 11469.275391 124.099762,8272.878906 -10488.90625 134.622665,4414.230469 6027.895996 174.199448,-7137.070801 -7076.977539 81.974495,6793.341797 3163.496582 -138.933136,-2614.885742 10006.699219 89.162514,2733.335449 14453.232422 -142.753281,-1542.62561 -637.869324 34.129627,-2114.349609 8245.035156 -36.843678,-10850.868164 -13750.46875 3.610093,14647.260742 -14194.356445 167.984894,-1652.507812 -11538.643555 46.856232,-8386.773438 -2660.638184 61.458221,-8681.693359 -9607.158203 18.337851,-8408.458984 899.47345 106.50602,1662.272339 7948.784668 -54.000183,-1555.38562 -7007.541992 -139.497543,6719.744141 -13162.34668 -71.836037,-14226.114258 -4106.918945 163.438553,5124.15625 -5061.697754 -151.877457,6894.443359 10571.71875 -13.474842,7779.030273 -4234.675781 159.882629,4024.035645 1053.87439 -168.902802,-1314.024902 -10769.345703 54.438618,-5511.963379 -3500.466797 43.208897,1671.833984 -6899.464844 113.718781,4988.02832 -5406.582031 127.527206,
354.233002 , 3 , true , -11850.77832 -2787.298828 -158.92334,-10535.62793 11494.947266 124.099762,8251.112305 -10466.836914 134.622665,4383.381836 6031.029297 174.199448,-7132.741699 -7046.280273 81.974495,6769.970703 3143.130127 -138.933136,-2614.431641 10037.699219 89.162514,2708.655029 14434.462891 -142.753281,-1516.965088 -620.475342 34.129627,-2089.540527 8226.447266 -36.843678,-10819.928711 -13748.53125 3.610093,14616.926758 -14187.908203 167.984894,-1631.308838 -11516.029297 46.856232,-8371.969727 -2633.407227 61.458221,-8652.267578 -9597.410156 18.337851,-8417.268555 929.196289 106.50602,1680.493164 7923.703125 -54.000183,-1578.957275 -7027.673828 -139.497543,6729.401367 -13191.802734 -71.836037,-14255.842773 -4098.079102 163.438553,5096.819336 -5076.304688 -151.877457,6924.595703 10564.483398 -13.474842,7749.922363 -4224.019531 159.882629,3993.618408 1047.906738 -168.902802,-1295.99707 -10744.12793 54.438618,-5489.364258 -3479.245117 43.208897,1659.365112 -6871.083496 113.718781,4969.137695 -5382.0 127.527206,
354.733002 , 3 , true , -11879.689453 -2798.447021 -158.92334,-10553.004883 11520.619141 124.099762,8229.345703 -10444.767578 134.622665,4352.533203 6034.162598 174.199448,-7128.412598 -7015.583008 81.974495,6746.599609 3122.763672 -138.933136,-2613.977539 10068.699219 89.162514,2683.974609 14415.693359 -142.753281,-1491.304565 -603.08136 34.129627,-2064.731445 8207.859375 -36.843678,-10788.989258 -13746.59375 3.610093,14586.592773 -14181.459961 167.984894,-1610.109863 -11493.415039 46.856232,-8357.166016 -2606.17627 61.458221,-8622.841797 -9587.662109 18.337851,-8426.078125 958.919128 106.50602,1698.713989 7898.621582 -54.000183,-1602.528931 -7047.805664 -139.497543,6739.058594 -13221.258789 -71.836037,-14285.571289 -4089.239258 163.438553,5069.482422 -5090.911621 -151.877457,6954.748047 10557.248047 -13.474842,7720.814453 -4213.363281 159.882629,3963.201172 1041.939087 -168.902802,-1277.969238 -10718.910156 54.438618,-5466.765137 -3458.023438 43.208897,1646.89624 -6842.702148 113.718781,4950.24707 -5357.417969 127.527206,
355.233002 , 3 , true , -11908.600586 -2809.595215 -158.92334,-10570.381836 11546.291016 124.099762,8207.579102 -10422.698242 134.622665,4321.68457 6037.295898 174.199448,-7124.083496 -6984.885742 81.974495,6723.228516 3102.397217 -138.933136,-2613.523438 10099.699219 89.162514,2659.294189 14396.923828 -142.753281,-1465.644043 -585.687378 34.129627,-2039.922363 8189.271484 -36.843678,-10758.049805 -13744.65625 3.610093,14556.258789 -14175.011719 167.984894,-1588.910889 -11470.800781 46.856232,-8342.362305 -2578.945312 61.458221,-8593.416016 -9577.914062 18.337851,-8434.887695 988.641968 106.50602,1716.934814 7873.540039 -54.000183,-1626.100586 -7067.9375 -139.497543,6748.71582 -13250.714844 -71.836037,-14315.299805 -4080.399414 163.438553,5042.145508 -5105.518555 -151.877457,6984.900391 10550.012695 -13.474842,7691.706543 -4202.707031 159.882629,3932.783936 1035.971436 -168.902802,-1259.941406 -10693.692383 54.438618,-5444.166016 -3436.801758 43.208897,1634.427368 -6814.320801 113.718781,4931.356445 -5332.835938 127.527206,
355.733002 , 3 , true , -11937.511719 -2820.743408 -158.92334,-10587.758789 11571.962891 124.099762,8185.808105 -10400.628906 134.622665,4290.835938 6040.429199 174.199448,-7119.754395 -6954.188477 81.974495,6699.857422 3082.030762 -138.933136,-2613.069336 10130.699219 89.162514,2634.61377 14378.154297 -142.753281,-1439.983521 -568.293396 34.129627,-2015.113281 8170.683594 -36.843678,-10727.110352 -13742.71875 3.610093,14525.924805 -14168.563477 167.984894,-1567.711914 -11448.186523 46.856232,-8327.558594 -2551.714355 61.458221,-8563.990234 -9568.166016 18.337851,-8443.697266 1018.364807 106.50602,1735.15564 7848.458496 -54.000183,-1649.672241 -7088.069336 -139.497543,6758.373047 -13280.170898 -71.836037,-14345.02832 -4071.55957 163.438553,5014.808594 -5120.125488 -151.877457,7015.052734 10542.777344 -13.474842,7662.598633 -4192.050781 159.882629,3902.366699 1030.003784 -168.902802,-1241.913574 -10668.474609 54.438618,-5421.566895 -3415.580078 43.208897,1621.958496 -6785.939453 113.718781,4912.46582 -5308.253906 127.527206,
356.233002 , 3 , true , -11966.422852 -2831.891602 -158.92334,-10605.135742 11597.634766 124.099762,8164.026367 -10378.55957 134.622665,4259.987305 6043.5625 174.199448,-7115.425293 -6923.491211 81.974495,6676.486328 3061.664307 -138.933136,-2612.615234 10161.699219 89.162514,2609.93335 14359.384766 -142.753281,-1414.322998 -550.899414 34.129627,-1990.304199 8152.095703 -36.843678,-10696.170898 -13740.78125 3.610093,14495.59082 -14162.115234 167.984894,-1546.512939 -11425.572266 46.856232,-8312.754883 -2524.483398 61.458221,-8534.564453 -9558.417969 18.337851,-8452.506836 1048.08606 106.50602,1753.376465 7823.376953 -54.000183,-1673.243896 -7108.201172 -139.497543,6768.030273 -13309.626953 -71.836037,-14374.756836 -4062.719727 163.438553,4987.47168 -5134.732422 -151.877457,7045.205078 10535.541992 -13.474842,7633.490723 -4181.394531 159.882629,3871.949463 1024.036133 -168.902802,-1223.885742 -10643.256836 54.438618,-5398.967773 -3394.358398 43.208897,1609.489624 -6757.558105 113.718781,4893.575195 -5283.671875 127.527206,
356.733002 , 3 , true , -11995.333984 -2843.039795 -158.92334,-10622.512695 11623.306641 124.099762,8142.244629 -10356.490234 134.622665,4229.138672 6046.695801 174.199448,-7111.096191 -6892.793945 81.974495,6653.115234 3041.297852 -138.933136,-2612.161133 10192.699219 89.162514,2585.25293 14340.615234 -142.753281,-1388.662476 -533.505432 34.129627,-1965.495117 8133.507812 -36.843678,-10665.231445 -13738.84375 3.610093,14465.256836 -14155.666992 167.984894,-1525.313965 -11402.958008 46.856232,-8297.951172 -2497.252441 61.458221,-8505.138672 -9548.669922 18.337851,-8461.316406 1077.807007 106.50602,1771.59729 7798.29541 -54.000183,-1696.815552 -7128.333008 -139.497543,6777.6875 -13339.083008 -71.836037,-14404.485352 -4053.879883 163.438553,4960.134766 -5149.339355 -151.877457,7075.357422 10528.306641 -13.474842,7604.382812 -4170.738281 159.882629,3841.532227 1018.070374 -168.902802,-1205.85791 -10618.039062 54.438618,-5376.368652 -3373.136719 43.208897,1597.020752 -6729.176758 113.718781,4874.68457 -5259.089844 127.527206,
357.233002 , 3 , true , -12024.245117 -2854.187988 -158.92334,-10639.889648 11648.978516 124.099762,8120.462891 -10334.420898 134.622665,4198.290039 6049.829102 174.199448,-7106.76709 -6862.09668 81.974495,6629.744141 3020.931396 -138.933136,-2611.707031 10223.699219 89.162514,2560.57251 14321.845703 -142.753281,-1363.001953 -516.11145 34.129627,-1940.686035 8114.919922 -36.843678,-10634.291992 -13736.90625 3.610093,14434.922852 -14149.21875 167.984894,-1504.11499 -11380.34375 46.856232,-8283.147461 -2470.021484 61.458221,-8475.712891 -9538.921875 18.337851,-8470.125977 1107.527954 106.50602,1789.818115 7773.213867 -54.000183,-1720.387207 -7148.464844 -139.497543,6787.344727 -13368.539062 -71.836037,-14434.213867 -4045.040039 163.438553,4932.797852 -5163.946289 -151.877457,7105.509766 10521.071289 -13.474842,7575.274902 -4160.082031 159.882629,3811.11499 1012.104614 -168.902802,-1187.830078 -10592.821289 54.438618,-5353.769531 -3351.915039 43.208897,1584.55188 -6700.79541 113.718781,4855.793945 -5234.507812 127.527206,
357.733002 , 3 , true , -12053.15625 -2865.336182 -158.92334,-10657.266602 11674.650391 124.099762,8098.681152 -10312.351562 134.622665,4167.441406 6052.962402 174.199448,-7102.437988 -6831.399414 81.974495,6606.373047 3000.564941 -138.933136,-2611.25293 10254.699219 89.162514,2535.89209 14303.076172 -142.753281,-1337.341431 -498.718201 34.129627,-1915.876953 8096.332031 -36.843678,-10603.352539 -13734.96875 3.610093,14404.588867 -14142.770508 167.984894,-1482.916016 -11357.729492 46.856232,-8268.34375 -2442.790527 61.458221,-8446.287109 -9529.173828 18.337851,-8478.935547 1137.248901 106.50602,1808.03894 7748.132324 -54.000183,-1743.958862 -7168.59668 -139.497543,6797.001953 -13397.995117 -71.836037,-14463.942383 -4036.200195 163.438553,4905.460938 -5178.553223 -151.877457,7135.662109 10513.835938 -13.474842,7546.166992 -4149.425781 159.882629,3780.697754 1006.138855 -168.902802,-1169.802246 -10567.603516 54.438618,-5331.17041 -3330.693359 43.208897,1572.083008 -6672.414062 113.718781,4836.90332 -5209.925781 127.527206,
358.233002 , 3 , true , -12082.067383 -2876.484375 -158.92334,-10674.643555 11700.322266 124.099762,8076.899414 -10290.282227 134.622665,4136.592773 6056.095703 174.199448,-7098.108887 -6800.702148 81.974495,6583.001953 2980.198486 -138.933136,-2610.798828 10285.699219 89.162514,2511.21167 14284.306641 -142.753281,-1311.680908 -481.325165 34.129627,-1891.067871 8077.744141 -36.843678,-10572.413086 -13733.03125 3.610093,14374.254883 -14136.322266 167.984894,-1461.717041 -11335.115234 46.856232,-8253.540039 -2415.55957 61.458221,-8416.861328 -9519.425781 18.337851,-8487.745117 1166.969849 106.50602,1826.259766 7723.050781 -54.000183,-1767.530518 -7188.728516 -139.497543,6806.65918 -13427.451172 -71.836037,-14493.670898 -4027.360352 163.438553,4878.124023 -5193.160156 -151.877457,7165.814453 10506.600586 -13.474842,7517.059082 -4138.769531 159.882629,3750.280518 1000.173096 -168.902802,-1151.774414 -10542.385742 54.438618,-5308.571289 -3309.47168 43.208897,1559.614136 -6644.032715 113.718781,4818.012695 -5185.34375 127.527206,
358.734009 , 3 , true , -12110.978516 -2887.632568 -158.92334,-10692.020508 11725.994141 124.099762,8055.117676 -10268.212891 134.622665,4105.744141 6059.229004 174.199448,-7093.779785 -6770.004883 81.974495,6559.630859 2959.832031 -138.933136,-2610.344727 10316.699219 89.162514,2486.53125 14265.537109 -142.753281,-1286.020386 -463.932129 34.129627,-1866.258789 8059.15625 -36.843678,-10541.473633 -13731.09375 3.610093,14343.920898 -14129.874023 167.984894,-1440.518066 -11312.500977 46.856232,-8238.736328 -2388.328613 61.458221,-8387.435547 -9509.677734 18.337851,-8496.554688 1196.690796 106.50602,1844.480591 7697.969238 -54.000183,-1791.102173 -7208.860352 -139.497543,6816.316406 -13456.907227 -71.836037,-14523.399414 -4018.520508 163.438553,4850.787109 -5207.76709 -151.877457,7195.966797 10499.365234 -13.474842,7487.951172 -4128.113281 159.882629,3719.863281 994.207336 -168.902802,-1133.746582 -10517.167969 54.438618,-5285.972168 -3288.25 43.208897,1547.145264 -6615.651367 113.718781,4799.12207 -5160.761719 127.527206,
359.234009 , 3 , true , -12139.889648 -2898.780762 -158.92334,-10709.397461 11751.666016 124.099762,8033.335938 -10246.143555 134.622665,4074.900879 6062.362305 174.199448,-7089.450684 -6739.307617 81.974495,6536.259766 2939.465576 -138.933136,-2609.890625 10347.699219 89.162514,2461.85083 14246.767578 -142.753281,-1260.359863 -446.539093 34.129627,-1841.449707 8040.568359 -36.843678,-10510.53418 -13729.15625 3.610093,14313.586914 -14123.425781 167.984894,-1419.319092 -11289.886719 46.856232,-8223.932617 -2361.097656 61.458221,-8358.009766 -9499.929688 18.337851,-8505.364258 1226.411743 106.50602,1862.701416 7672.887695 -54.000183,-1814.673828 -7228.992188 -139.497543,6825.973633 -13486.363281 -71.836037,-14553.12793 -4009.680664 163.438553,4823.450195 -5222.374023 -151.877457,7226.119141 10492.129883 -13.474842,7458.843262 -4117.457031 159.882629,3689.446045 988.241577 -168.902802,-1115.71875 -10491.950195 54.438618,-5263.373047 -3267.02832 43.208897,1534.676392 -6587.27002 113.718781,4780.231445 -5136.179688 127.527206,
359.734009 , 3 , true , -12168.800781 -2909.928955 -158.92334,-10726.774414 11777.337891 124.099762,8011.554199 -10224.074219 134.622665,4044.059814 6065.495605 174.199448,-7085.121582 -6708.610352 81.974495,6512.888672 2919.099121 -138.933136,-2609.436523 10378.699219 89.162514,2437.17041 14227.998047 -142.753281,-1234.699341 -429.146057 34.129627,-1816.640625 8021.980469 -36.843678,-10479.594727 -13727.21875 3.610093,14283.25293 -14116.977539 167.984894,-1398.120117 -11267.272461 46.856232,-8209.128906 -2333.866699 61.458221,-8328.583984 -9490.181641 18.337851,-8514.173828 1256.13269 106.50602,1880.922241 7647.806152 -54.000183,-1838.245483 -7249.124023 -139.497543,6835.630859 -13515.819336 -71.836037,-14582.856445 -4000.84082 163.438553,4796.113281 -5236.980957 -151.877457,7256.271484 10484.894531 -13.474842,7429.735352 -4106.800781 159.882629,3659.028809 982.275818 -168.902802,-1097.690918 -10466.732422 54.438618,-5240.773926 -3245.806641 43.208897,1522.20752 -6558.888672 113.718781,4761.34082 -5111.597656 127.527206,
360.234009 , 3 , true , -12197.711914 -2921.077148 -158.92334,-10744.151367 11803.009766 124.099762,7989.772461 -10202.004883 134.622665,4013.21875 6068.628906 174.199448,-7080.79248 -6677.913086 81.974495,6489.517578 2898.732666 -138.933136,-2608.982422 10409.699219 89.162514,2412.48999 14209.228516 -142.753281,-1209.038818 -411.753021 34.129627,-1791.831543 8003.392578 -36.843678,-10448.655273 -13725.28125 3.610093,14252.918945 -14110.529297 167.984894,-1376.921143 -11244.658203 46.856232,-8194.325195 -2306.635742 61.458221,-8299.158203 -9480.433594 18.337851,-8522.983398 1285.853638 106.50602,1899.143066 7622.724609 -54.000183,-1861.817139 -7269.255859 -139.497543,6845.288086 -13545.275391 -71.836037,-14612.584961 -3992.000977 163.438553,4768.776367 -5251.587891 -151.877457,7286.423828 10477.65918 -13.474842,7400.627441 -4096.144531 159.882629,3628.611572 976.310059 -168.902802,-1079.663086 -10441.514648 54.438618,-5218.174805 -3224.584961 43.208897,1509.738647 -6530.507324 113.718781,4742.450195 -5087.015625 127.527206,
360.734009 , 3 , true , -12226.623047 -2932.225342 -158.92334,-10761.52832 11828.681641 124.099762,7967.990723 -10179.935547 134.622665,3982.377686 6071.762207 174.199448,-7076.463379 -6647.21582 81.974495,6466.146484 2878.366211 -138.933136,-2608.52832 10440.699219 89.162514,2387.80957 14190.458984 -142.753281,-1183.378296 -394.359985 34.129627,-1767.022461 7984.804688 -36.843678,-10417.71582 -13723.34375 3.610093,14222.584961 -14104.081055 167.984894,-1355.722168 -11222.043945 46.856232,-8179.508301 -2279.404785 61.458221,-8269.732422 -9470.685547 18.337851,-8531.792969 1315.574585 106.50602,1917.363892 7597.643066 -54.000183,-1885.388794 -7289.387695 -139.497543,6854.945312 -13574.731445 -71.836037,-14642.313477 -3983.161133 163.438553,4741.439453 -5266.194824 -151.877457,7316.576172 10470.423828 -13.474842,7371.519531 -4085.480713 159.882629,3598.194336 970.344299 -168.902802,-1061.635254 -10416.296875 54.438618,-5195.575684 -3203.363281 43.208897,1497.269775 -6502.125977 113.718781,4723.55957 -5062.433594 127.527206,
361.234009 , 3 , true , -12255.53418 -2943.373535 -158.92334,-10778.905273 11854.353516 124.099762,7946.208984 -10157.866211 134.622665,3951.536621 6074.895508 174.199448,-7072.134277 -6616.518555 81.974495,6442.775391 2857.999756 -138.933136,-2608.074219 10471.699219 89.162514,2363.12915 14171.689453 -142.753281,-1157.717773 -376.966949 34.129627,-1742.213379 7966.216797 -36.843678,-10386.776367 -13721.40625 3.610093,14192.250977 -14097.632812 167.984894,-1334.523193 -11199.429688 46.856232,-8164.689453 -2252.173828 61.458221,-8240.306641 -9460.9375 18.337851,-8540.602539 1345.295532 106.50602,1935.584717 7572.561523 -54.000183,-1908.960449 -7309.519531 -139.497543,6864.602539 -13604.1875 -71.836037,-14672.041992 -3974.321289 163.438553,4714.102539 -5280.801758 -151.877457,7346.728516 10463.188477 -13.474842,7342.411621 -4074.816895 159.882629,3567.7771 964.37854 -168.902802,-1043.607422 -10391.079102 54.438618,-5172.976562 -3182.141602 43.208897,1484.800903 -6473.744629 113.718781,4704.668945 -5037.851562 127.527206,
361.734009 , 3 , true , -12284.445312 -2954.521729 -158.92334,-10796.282227 11880.025391 124.099762,7924.427246 -10135.796875 134.622665,3920.695557 6078.028809 174.199448,-7067.805176 -6585.821289 81.974495,6419.404297 2837.633301 -138.933136,-2607.620117 10502.699219 89.162514,2338.44873 14152.919922 -142.753281,-1132.057251 -359.573914 34.129627,-1717.404297 7947.628906 -36.843678,-10355.836914 -13719.46875 3.610093,14161.916992 -14091.18457 167.984894,-1313.324219 -11176.81543 46.856232,-8149.870605 -2224.942871 61.458221,-8210.880859 -9451.189453 18.337851,-8549.412109 1375.016479 106.50602,1953.805542 7547.47998 -54.000183,-1932.532104 -7329.651367 -139.497543,6874.259766 -13633.643555 -71.836037,-14701.770508 -3965.481445 163.438553,4686.765625 -5295.408691 -151.877457,7376.880859 10455.953125 -13.474842,7313.303711 -4064.153076 159.882629,3537.359863 958.412781 -168.902802,-1025.57959 -10365.861328 54.438618,-5150.377441 -3160.919922 43.208897,1472.332031 -6445.363281 113.718781,4685.77832 -5013.269531 127.527206,
362.234009 , 3 , true , -12313.356445 -2965.669922 -158.92334,-10813.65918 11905.697266 124.099762,7902.645508 -10113.727539 134.622665,3889.854492 6081.162109 174.199448,-7063.476074 -6555.124023 81.974495,6396.033203 2817.266846 -138.933136,-2607.166016 10533.699219 89.162514,2313.768311 14134.150391 -142.753281,-1106.396729 -342.180878 34.129627,-1692.595215 7929.041016 -36.843678,-10324.897461 -13717.53125 3.610093,14131.583008 -14084.736328 167.984894,-1292.125244 -11154.201172 46.856232,-8135.051758 -2197.711914 61.458221,-8181.455078 -9441.441406 18.337851,-8558.22168 1404.737427 106.50602,1972.026367 7522.398438 -54.000183,-1956.10376 -7349.783203 -139.497543,6883.916992 -13663.099609 -71.836037,-14731.499023 -3956.641602 163.438553,4659.428711 -5310.015625 -151.877457,7407.033203 10448.717773 -13.474842,7284.195801 -4053.489258 159.882629,3506.942627 952.447021 -168.902802,-1007.549988 -10340.643555 54.438618,-5127.77832 -3139.698242 43.208897,1459.863159 -6416.981934 113.718781,4666.887695 -4988.6875 127.527206,
362.734009 , 3 , true , -12342.267578 -2976.818115 -158.92334,-10831.036133 11931.369141 124.099762,7880.86377 -10091.658203 134.622665,3859.013428 6084.29541 174.199448,-7059.146973 -6524.426758 81.974495,6372.662109 2796.900391 -138.933136,-2606.711914 10564.699219 89.162514,2289.087891 14115.380859 -142.753281,-1080.736206 -324.787842 34.129627,-1667.786133 7910.453125 -36.843678,-10293.958008 -13715.59375 3.610093,14101.249023 -14078.288086 167.984894,-1270.92627 -11131.586914 46.856232,-8120.23291 -2170.480957 61.458221,-8152.029297 -9431.693359 18.337851,-8567.03125 1434.458374 106.50602,1990.247192 7497.316895 -54.000183,-1979.675415 -7369.915039 -139.497543,6893.574219 -13692.555664 -71.836037,-14761.227539 -3947.801758 163.438553,4632.091797 -5324.622559 -151.877457,7437.185547 10441.482422 -13.474842,7255.087891 -4042.825439 159.882629,3476.525391 946.481262 -168.902802,-989.520264 -10315.425781 54.438618,-5105.179199 -3118.476562 43.208897,1447.394287 -6388.600586 113.718781,4647.99707 -4964.105469 127.527206,
363.234985 , 3 , true , -12371.178711 -2987.966309 -158.92334,-10848.413086 11957.041016 124.099762,7859.082031 -10069.588867 134.622665,3828.172363 6087.428711 174.199448,-7054.817871 -6493.729492 81.974495,6349.291016 2776.533936 -138.933136,-2606.257812 10595.699219 89.162514,2264.407471 14096.611328 -142.753281,-1055.075684 -307.394806 34.129627,-1642.977051 7891.865234 -36.843678,-10263.018555 -13713.65625 3.610093,14070.915039 -14071.839844 167.984894,-1249.727295 -11108.972656 46.856232,-8105.414062 -2143.25 61.458221,-8122.603516 -9421.945312 18.337851,-8575.84082 1464.179321 106.50602,2008.468018 7472.235352 -54.000183,-2003.24707 -7390.046875 -139.497543,6903.231445 -13722.011719 -71.836037,-14790.956055 -3938.961914 163.438553,4604.754883 -5339.229492 -151.877457,7467.337891 10434.24707 -13.474842,7225.97998 -4032.161621 159.882629,3446.108154 940.515503 -168.902802,-971.49054 -10290.208008 54.438618,-5082.580078 -3097.254883 43.208897,1434.925415 -6360.219238 113.718781,4629.106445 -4939.523438 127.527206,
363.734009 , 3 , true , -12400.089844 -2999.114502 -158.92334,-10865.790039 11982.712891 124.099762,7837.300293 -10047.519531 134.622665,3797.331299 6090.562012 174.199448,-7050.48877 -6463.032227 81.974495,6325.919922 2756.16748 -138.933136,-2605.803711 10626.699219 89.162514,2239.727051 14077.841797 -142.753281,-1029.415161 -290.00177 34.129627,-1618.167969 7873.277344 -36.843678,-10232.079102 -13711.71875 3.610093,14040.581055 -14065.391602 167.984894,-1228.52832 -11086.358398 46.856232,-8090.595215 -2116.019043 61.458221,-8093.177734 -9412.197266 18.337851,-8584.650391 1493.900269 106.50602,2026.688843 7447.153809 -54.000183,-2026.818726 -7410.178711 -139.497543,6912.888672 -13751.467773 -71.836037,-14820.68457 -3930.12207 163.438553,4577.417969 -5353.836426 -151.877457,7497.490234 10427.011719 -13.474842,7196.87207 -4021.497803 159.882629,3415.690918 934.549744 -168.902802,-953.460815 -10264.990234 54.438618,-5059.980957 -3076.033203 43.208897,1422.456543 -6331.837891 113.718781,4610.21582 -4914.941406 127.527206,
